	mass A		
t	x	y	
0.535	7.346E-2	-1.709E-2
0.552	0.104	-1.829E-2
0.568	0.128	-2.011E-2
0.585	0.150	-1.750E-2
0.602	0.177	-1.646E-2
0.619	0.201	-1.556E-2
0.635	0.223	-1.476E-2
0.652	0.252	-1.393E-2
0.669	0.273	-1.494E-2
0.685	0.299	-1.194E-2
0.702	0.322	-1.083E-2
0.719	0.337	-8.959E-3
0.736	0.354	-1.314E-2
0.752	0.369	-1.348E-2
0.769	0.384	-1.292E-2
0.786	0.401	-1.155E-2
0.802	0.431	-1.183E-2
0.819	0.448	-1.374E-2
0.836	0.465	-1.378E-2
0.853	0.507	-1.068E-2
0.869		
0.886		
0.903		
0.919		
0.936		
0.953		
0.970		
0.986		
1.003		
1.020		
1.037		
1.053		
1.070		
1.087		
1.103		
1.120		
1.137		
1.154		
1.170		
1.187		
1.204		
1.220		
1.237		
1.254		
1.271		
1.287		
1.304		
1.321		
1.337		
1.354		
1.371		
1.388		
1.404		
1.421		
1.438		
1.454		
1.471		
1.488		
1.505		
1.521		
1.538		
1.555		
1.571		
1.588		
1.605		
1.622		
1.638		
1.655		
1.672		
1.689		
1.705		
1.722		
1.739		
1.755		
1.772		
1.789		
1.806		
1.822		
1.839		
1.856		
1.872		
1.889		
1.906		
1.923		
1.939		
1.956		
1.973		
1.989		
2.006		
2.023		
2.040		
2.056		
2.073		
2.090		
2.106		
2.123		
2.140		
2.157		
2.173		
2.190		
2.207		
2.223		
2.240		
2.257		
2.274		
2.290		
2.307		
2.324		
2.341		
2.357		
2.374		
2.391		
2.407		
2.424		
2.441		
2.458		
2.474		
2.491		
2.508		
2.524		
2.541		
2.558		
2.575		
2.591		
2.608		
2.625		
2.641		
2.658		
2.675		
2.692		
2.708		
2.725		
2.742		
2.758		
2.775		
2.792		
2.809		
2.825		
2.842		
2.859		
2.875		
2.892		
2.909		
2.926		
2.942		
2.959		
2.976		
2.993		
3.009		
3.026		
3.043		
3.059		
3.076		
3.093		
3.110		
3.126		
3.143		
3.160		
3.176		
3.193		
3.210		
3.227		
3.243		
3.260		
3.277		
3.293		
3.310		
3.327		
3.344		
3.360		
3.377		
3.394		
3.410		
3.427		
3.444		
3.461		
3.477		
3.494		
3.511		
3.527		
3.544		
3.561		
3.578		
3.594		
3.611		
3.628		
3.645		
3.661		
3.678		
3.695		
3.711		
3.728		
3.745		
3.762		
3.778		
3.795		
3.812		
3.828		
3.845		
3.862		
3.879		
3.895		
3.912		
3.929		
3.945		
3.962		
3.979		
3.996		
4.012		
4.029		
4.046		
4.062		
4.079		
4.096		
4.113		
4.129		
4.146		
4.163		
4.179		
4.196		
4.213		
4.230		
4.246		
4.263		
4.280		
4.296		
4.313		
4.330		
4.347		
4.363		
4.380		
4.397		
4.414		
4.430		
4.447		
4.464		
4.480		
4.497		
4.514		
4.531		
4.547		
4.564		
4.581		
4.597		
4.614		
4.631		
4.648		
4.664		
4.681		
4.698		
4.714		
4.731		
4.748		
4.765		
4.781		
4.798		
4.815		
4.831		
4.848		
4.865		
4.882		
4.898		
4.915		
4.932		
4.948		
4.965		
4.982		
4.999		
5.015		
5.032		
5.049		
5.066		
5.082		
5.099		
5.116		
5.132		
5.149		
5.166		
5.183		
5.199		
5.216		
5.233		
5.249		
5.266		
5.283		
5.300		
5.316		
5.333		
5.350		
5.366		
5.383		
5.400		
5.417		
5.433		
5.450		
5.467		
5.483	9.205E-2	-1.986E-2
5.500	0.107	-2.219E-2
5.517	0.127	-2.312E-2
5.534	0.140	-1.925E-2
5.550	0.156	-2.048E-2
5.567	0.173	-1.963E-2
5.584	0.194	-1.790E-2
5.600	0.211	-1.753E-2
5.617	0.236	-1.936E-2
5.634	0.268	-1.830E-2
5.651	0.291	-1.612E-2
5.667	0.314	-1.827E-2
5.684	0.331	-1.878E-2
5.701	0.346	-1.955E-2
5.718	0.357	-1.942E-2
5.734	0.369	-1.649E-2
5.751	0.385	-1.877E-2
5.768	0.398	-1.406E-2
5.784	0.426	-1.299E-2
5.801	0.446	-1.481E-2
5.818	0.471	-1.717E-2
5.835	0.493	-1.582E-2
