	mass A		
t	x	y	
10.865	0.152	-4.618E-3
10.881	0.172	-4.469E-3
10.898	0.201	2.552E-3
10.915	0.234	2.607E-3
10.931	0.261	9.682E-4
10.948	0.288	-1.104E-3
10.965	0.320	-3.143E-4
10.981	0.347	-2.213E-4
10.998	0.374	-3.354E-4
11.014	0.398	-6.793E-3
11.031	0.433	-1.260E-3
11.048	0.453	-3.501E-3
11.064		
11.081		
11.098		
11.114		
11.131		
11.148		
11.164		
11.181		
11.197		
11.214		
11.231		
11.247		
11.264		
11.281		
11.297		
11.314		
11.331		
11.347		
11.364		
11.381		
11.397		
11.414		
11.430		
11.447		
11.464		
11.480		
11.497		
11.514		
11.530		
11.547		
11.564		
11.580		
11.597		
11.613		
11.630		
11.647		
11.663		
11.680		
11.697		
11.713		
11.730		
11.747		
11.763		
11.780		
11.796		
11.813		
11.830		
11.846		
11.863		
11.880		
11.896		
11.913		
11.930		
11.946		
11.963		
11.979		
11.996		
12.013		
12.029		
12.046		
12.063		
12.079		
12.096		
12.113		
12.129		
12.146		
12.162		
12.179		
12.196		
12.212		
12.229		
12.246		
12.262		
12.279		
12.296		
12.312		
12.329		
12.346		
12.362		
12.379		
12.395		
12.412		
12.429		
12.445		
12.462		
12.479		
12.495		
12.512		
12.529		
12.545		
12.562		
12.578		
12.595		
12.612		
12.628		
12.645		
12.662		
12.678		
12.695		
12.712		
12.728		
12.745		
12.761		
12.778		
12.795		
12.811		
12.828		
12.845		
12.861		
12.878		
12.895		
12.911		
12.928		
12.944		
12.961		
12.978		
12.994		
13.011		
13.028		
13.044		
13.061		
13.078		
13.094		
13.111		
13.128		
13.144		
13.161		
13.177		
13.194		
13.211		
13.227		
13.244		
13.261		
13.277		
13.294		
13.311		
13.327		
13.344		
13.360		
13.377		
13.394		
13.410		
13.427		
13.444		
13.460		
13.477		
13.494		
13.510		
13.527		
13.543		
13.560		
13.577		
13.593		
13.610		
13.627		
13.643		
13.660		
13.677		
13.693		
13.710		
13.726		
13.743		
13.760		
13.776		
13.793		
13.810		
13.826		
13.843		
13.860		
13.876		
13.893		
13.910		
13.926		
13.943		
13.959		
13.976		
13.993		
14.009		
14.026		
14.043		
14.059		
14.076		
14.093		
14.109		
14.126		
14.142		
14.159		
14.176		
14.192		
14.209		
14.226		
14.242		
14.259		
14.276		
14.292		
14.309		
14.325		
14.342		
14.359		
14.375		
14.392		
14.409		
14.425		
14.442		
14.459		
14.475		
14.492		
14.508		
14.525		
14.542		
14.558		
14.575		
14.592		
14.608		
14.625		
14.642		
14.658		
14.675		
14.691		
14.708		
14.725		
14.741		
14.758		
14.775		
14.791		
14.808		
14.825		
14.841		
14.858		
14.875		
14.891		
14.908		
14.924		
14.941		
14.958		
14.974		
14.991		
15.008		
15.024		
15.041		
15.058		
15.074		
15.091		
15.107		
15.124		
15.141		
15.157		
15.174		
15.191		
15.207		
15.224		
15.241		
15.257		
15.274		
15.290		
15.307		
15.324		
15.340		
15.357		
15.374		
15.390		
15.407		
15.424		
15.440		
15.457		
15.473		
15.490		
15.507		
15.523		
15.540		
15.557		
15.573		
15.590		
15.607		
15.623		
15.640		
15.657		
15.673		
15.690		
15.706		
15.723		
15.740		
15.756		
15.773		
15.790		
15.806		
15.823		
15.840		
15.856		
15.873		
15.889		
15.906		
15.923		
15.939		
15.956		
15.973		
15.989		
16.006		
16.023		
16.039		
