	mass A		
t	x	y	
9.946		
9.962		
9.979		
9.996		
10.012		
10.029		
10.046		
10.062		
10.079		
10.096		
10.112		
10.129		
10.146		
10.162		
10.179		
10.196		
10.212		
10.229		
10.246		
10.262		
10.279		
10.296		
10.312		
10.329		
10.345		
10.362		
10.379		
10.395		
10.412		
10.429		
10.445		
10.462		
10.479		
10.495		
10.512		
10.529		
10.545		
10.562		
10.579		
10.595		
10.612		
10.629		
10.645		
10.662		
10.679		
10.695		
10.712		
10.729		
10.745		
10.762		
10.779		
10.795		
10.812		
10.829		
10.845		
10.862		
10.879		
10.895		
10.912		
10.929		
10.945		
10.962		
10.979		
10.995		
11.012		
11.029		
11.045		
11.062		
11.079		
11.095		
11.112		
11.128		
11.145		
11.162		
11.178		
11.195		
11.212		
11.228		
11.245		
11.262		
11.278		
11.295		
11.312		
11.328		
11.345		
11.362		
11.378		
11.395		
11.412		
11.428		
11.445		
11.462		
11.478		
11.495		
11.512		
11.528		
11.545		
11.562		
11.578		
11.595		
11.612		
11.628		
11.645		
11.662		
11.678		
11.695		
11.712		
11.728		
11.745		
11.762		
11.778		
11.795		
11.812		
11.828		
11.845		
11.862		
11.878		
11.895		
11.911		
11.928		
11.945		
11.961		
11.978		
11.995		
12.011		
12.028		
12.045		
12.061		
12.078		
12.095		
12.111		
12.128		
12.145		
12.161		
12.178		
12.195		
12.211		
12.228		
12.245		
12.261		
12.278		
12.295		
12.311		
12.328		
12.345		
12.361		
12.378		
12.395		
12.411		
12.428		
12.445		
12.461		
12.478		
12.495		
12.511		
12.528		
12.545		
12.561		
12.578		
12.595		
12.611		
12.628		
12.644		
12.661		
12.678		
12.694		
12.711		
12.728		
12.744		
12.761		
12.778		
12.794		
12.811		
12.828		
12.844		
12.861		
12.878		
12.894		
12.911		
12.928		
12.944		
12.961		
12.978		
12.994		
13.011	0.120	-1.518E-3
13.028	0.135	-7.227E-4
13.044	0.146	5.729E-4
13.061	0.159	3.987E-3
13.078	0.178	-5.664E-4
13.094	0.198	-1.403E-3
13.111	0.227	-2.498E-3
13.128	0.257	1.248E-4
13.144	0.270	1.598E-3
13.161	0.281	4.409E-4
13.178	0.306	2.355E-3
13.194	0.314	1.188E-3
13.211	0.331	2.449E-3
13.228	0.347	1.935E-3
13.244	0.358	3.685E-3
